cliente,recencia,frequencia,valor_monetario,periodo,grupo
247733,215,1,94.89,215,3
247734,29,1,183.89,29,2
247735,122,6,23.213333,220,3
247737,1,33,270.498181,226,1
247741,81,3,10.35,117,2
247746,7,12,227.594999,217,5
247749,29,5,127.019998,170,5
247751,42,6,213.261666,224,5
247754,2,18,68.241111,221,1
247755,226,2,115.37,227,3
247760,80,11,143.366363,227,5
247761,47,9,147.459999,211,5
247762,25,8,96.244999000000007,191,5
247763,138,5,102.443999,220,3
247765,192,2,222.639999,227,3
247766,130,3,59.676666,199,3
247767,24,7,71.239998,162,5
247770,78,1,325.479999,78,2
247771,3,5,148.249999,85,2
247772,166,1,53.89,166,3
247773,24,3,130.466666,152,5
247774,146,4,23.7675,226,3
247775,25,9,167.851111,227,5
247777,42,8,92.079999,211,5
247779,5,20,63.911999,227,1
247780,14,12,170.573332,224,5
247781,73,3,232.899999,227,5
247782,67,3,44.276666,227,5
247783,1,14,197.953571,224,1
247785,50,1,375.589999,50,2
247786,27,3,342.35,227,5
247788,58,3,88.446666,214,5
247789,45,1,40.31,45,2
247790,215,2,158.399999,224,3
247791,171,2,68.985,203,3
247793,93,4,121.2525,224,5
247794,24,1,588.119998,24,4
247798,226,1,45.95,226,3
247800,3,7,463.954285,227,5
247805,225,1,106.9,225,3
247806,1,13,186.106153,227,5
247807,18,3,290.473332,77,2
247808,2,8,20.65625,101,2
247809,137,3,126.686666,214,3
247812,1,8,101.701249,225,5
247814,195,2,326.275,224,3
247817,53,5,155.403999,196,5
247818,26,7,464.211426,226,4
247821,73,2,10.095,220,5
247822,13,6,298.766665,205,5
247823,129,3,595.579997,227,4
247825,217,1,91.499999,217,3
247826,96,8,100.673749,223,5
247827,212,1,101.189998,212,3
247831,227,1,53.12,227,3
247832,204,2,209.765,216,3
247834,177,1,247.249999,177,3
247835,70,9,105.143333,217,5
247836,1,5,63.543999,223,5
247837,32,13,238.966922,227,5
247840,49,8,168.21125,227,5
247843,207,2,205.504999,219,3
247844,63,5,304.413999,147,5
247845,1,10,141.869999,194,5
247846,3,11,317.91818,222,5
247847,114,3,88.433333,218,3
247848,30,9,49.359999,227,5
247849,14,5,183.785999,149,5
247850,32,5,32.165999,227,5
247855,3,7,238.312857,222,5
247856,211,1,441.679999,211,4
247858,140,1,179.74,140,3
247860,3,45,235.448221,227,1
247863,204,2,188.589999,214,3
247865,223,3,55.04,226,3
247866,219,2,82.959999,225,3
247867,83,5,180.995997,195,5
247869,8,8,289.486249,225,5
247870,191,1,55.77,191,3
247873,21,15,114.178666,220,1
247875,114,2,741.014999,177,4
247876,94,9,222.706666,227,5
247878,10,6,125.381665,211,5
247881,160,3,172.339999,227,3
247884,5,11,282.977271,222,5
247887,227,1,4.68,227,3
247888,133,2,108.77,178,3
247889,227,1,57.54,227,3
247891,67,4,68.937499,227,5
247892,64,11,192.03909,227,5
247896,12,2,122.21,55,2
247897,191,2,133.659999,210,3
247898,7,8,278.807499,227,5
247899,160,1,404.05,160,4
247903,218,1,477.05,218,4
247904,92,3,251.379999,212,5
247907,150,4,66.787499,227,3
247908,69,5,124.437998,224,5
247910,7,15,304.561999,227,1
247911,225,1,7.98,225,3
247914,15,10,314.366999,227,5
247916,219,2,35.499999,227,3
247917,2,11,100.694545,142,5
247918,15,8,188.826249,178,5
247919,210,1,159.17,210,3
247923,21,13,34.216922,224,5
247924,8,2,103.755,166,5
247926,3,13,73.605384,211,5
247939,176,1,103.96,176,3
247940,191,2,120.299999,227,3
247941,7,15,113.959332,219,1
247942,23,8,271.369999,227,5
247946,105,11,82.687272,224,5
247947,135,2,181.494999,220,3
247949,56,2,253.98,227,5
247950,36,2,128.845,175,5
247952,22,9,289.537776,213,5
247954,1,7,125.185714,227,5
247956,147,2,121.555,218,3
247958,23,2,354.219999,200,5
247959,69,8,68.68875,216,5
247962,44,4,86.7,225,5
247963,211,2,100.255,211,3
247965,98,1,759.069999,98,4
247968,69,7,42.648571,209,5
247972,19,9,365.177777,192,5
247974,16,15,183.155999,227,1
247980,24,2,169.965,204,5
247981,136,1,577.06,136,4
247982,24,2,119.519999,224,5
247984,86,4,211.849999,200,5
247985,157,7,122.961428,227,3
247986,30,8,94.648749,212,5
247987,73,3,323.936666,114,2
247988,227,1,109.699999,227,3
247996,203,1,521.889999,203,4
247998,17,4,30.37,215,5
248000,7,17,210.642941,225,1
248001,227,1,37.21,227,3
248003,18,3,42.176665,227,5
248004,226,1,51.84,226,3
248005,49,4,358.514999,150,4
248006,28,10,278.069999,226,5
248007,14,13,114.116922,226,5
248008,77,14,128.826427,224,5
248009,15,10,156.302999,170,5
248010,4,16,480.284374,221,1
248011,15,12,44.588333,227,5
248012,208,1,21.98,208,3
248013,101,11,109.44,227,5
248014,227,1,67.03,227,3
248017,125,1,115.339999,125,2
248021,52,3,109.223333,179,5
248022,76,10,64.430999,217,5
248024,12,16,285.973748,227,1
248025,109,9,174.703332,221,5
248027,208,2,135.525,220,3
248032,18,12,74.229999,220,5
248034,23,9,55.527777,227,5
248035,10,2,221.244999,227,5
248036,215,4,167.01,227,3
248037,105,3,251.946663,193,5
248038,183,1,124.93,183,3
248041,169,3,175.039999,206,3
248042,24,6,50.546666,155,5
248043,9,31,68.117419,220,1
248046,226,1,16.02,226,3
248048,22,14,200.779999,220,5
248049,10,11,153.332727,217,5
248050,58,22,260.248181,227,1
248051,37,9,282.22111,191,5
248052,87,2,202.79,91,2
248054,76,4,80.195,227,5
248055,127,3,13.096666,156,3
248057,14,10,120.571999,227,5
248058,161,2,62.855,225,3
248059,17,1,153.3,17,2
248061,193,1,127.48,193,3
248063,77,7,209.965713,227,5
248065,206,2,158.354999,224,3
248066,68,9,123.076666,227,5
248068,49,4,47.8925,227,5
248077,214,1,338.09,214,3
248078,45,4,68.969999,227,5
248079,25,5,109.026,222,5
248083,227,1,37.25,227,3
248084,106,9,169.744444,227,5
248088,24,9,43.427777,227,5
248089,35,8,170.569999,227,5
248090,1,10,132.534999,227,5
248095,3,14,233.464999,225,1
248097,227,1,45.86,227,3
248099,179,6,68.371666,227,3
248105,161,3,169.673333,216,3
248107,101,11,202.932726,224,5
248108,227,1,56.2,227,3
248110,186,2,56.359999,227,3
248111,180,2,372.904999,211,4
248112,183,5,297.179999,226,3
248113,166,2,160.729999,168,3
248114,168,5,158.007999,227,3
248118,1,20,63.242999,227,1
248119,10,5,99.145999,162,5
248122,67,3,340.249999,212,5
248123,227,1,130.75,227,3
248124,48,5,87.273999,145,5
248125,2,14,298.81857,221,5
248127,145,5,124.978,214,3
248128,90,3,57.313333,204,5
248129,66,10,89.878999,224,5
248130,162,2,409.11,213,4
248131,44,4,186.774997,200,5
248133,176,4,72.554999,215,3
248134,225,1,500.56,225,4
248137,227,1,16.17,227,3
248138,105,19,101.039473,227,1
248140,33,22,74.864999,227,1
248142,207,1,223.96,207,3
248145,227,1,9.83,227,3
248148,16,19,121.205789,227,1
248151,1,10,386.486999,215,5
248152,13,1,524.89,13,2
248157,73,8,233.383749,227,5
248158,24,7,104.524285,218,5
248159,128,2,148.299999,213,3
248161,105,4,97.614999,224,5
248163,2,7,77.287142,64,2
248165,24,2,647.164998,205,4
248166,63,6,278.176666,225,5
248169,55,7,79.372856,227,5
248170,226,1,221.689998,226,3
248172,23,3,653.19,80,4
248173,204,1,283.3,204,3
248174,38,8,93.187499,224,5
248176,200,4,69.7775,208,3
248177,122,3,355.299999,227,4
248180,4,21,76.234761,227,1
248181,166,2,36.625,227,3
248183,44,9,200.639999,227,5
248186,7,8,160.171249,118,2
248189,192,1,9.98,192,3
248190,214,2,7.09,220,3
248191,82,2,165.439999,124,2
248192,13,9,146.016666,224,5
248194,14,7,86.811428,225,5
248196,217,1,120.49,217,3
248197,77,2,211.539999,179,5
248198,172,1,45.42,172,3
248199,201,1,75.66,201,3
248200,3,7,194.655714,226,5
248202,22,13,59.213846,224,5
248203,7,9,397.592217,205,5
248204,126,4,144.872499,227,3
248206,49,7,230.857142,227,5
248207,63,10,45.352999,225,5
248212,77,3,107.913333,227,5
248215,136,1,199.43,136,3
248217,18,16,76.351875,227,1
248218,3,14,232.929284,226,1
248220,108,7,51.951428,220,5
248222,220,1,98.67,220,3
248223,8,9,100.803333,227,5
248225,202,2,357.614999,227,3
248228,227,1,194.56,227,3
248230,14,3,57.646666,211,5
248233,227,1,316.18,227,3
248235,8,18,242.051666,227,1
248238,201,3,104.813333,218,3
248239,137,2,36.645,212,3
248240,150,5,140.949999,227,3
248241,206,3,127.439999,213,3
248242,226,2,148.354999,227,3
248243,48,14,146.786427,225,5
248244,18,9,231.61222,220,5
248248,109,9,78.475553,224,5
248249,24,3,372.433332,101,2
248252,12,4,16.1425,209,5
248255,198,2,222.504999,211,3
248257,223,2,110.844997,225,3
248258,57,9,205.947776,226,5
248260,111,3,320.449999,203,4
248262,156,5,298.323999,199,3
248266,47,3,79.223333,222,5
248267,1,22,146.182727,216,1
248271,168,4,128.877499,223,3
248278,1,20,410.443497,224,1
248279,54,2,85.255,204,5
248280,14,11,197.297272,221,5
248283,155,4,263.594999,224,3
248286,51,1,86.91,51,2
248288,69,8,95.188749,217,5
248289,180,2,84.72,191,3
248290,12,25,286.601599,220,1
248291,202,1,19.97,202,3
248292,166,1,16.87,166,3
248294,227,1,193.299999,227,3
248296,214,1,267.39,214,3
248298,20,3,71.93,223,5
248299,221,3,41.34,226,3
248301,101,2,241.314999,217,5
248303,106,7,71.241428,226,5
248307,5,7,259.898571,224,5
248308,212,1,191.67,212,3
248310,211,1,78.009999,211,3
248313,59,3,59.503333,227,5
248316,227,1,55.7,227,3
248317,227,1,102.609999,227,3
248318,227,1,207.81,227,3
248319,1,10,146.871999,227,5
248324,3,4,228.792498,193,5
248326,227,1,29.96,227,3
248329,224,1,140.81,224,3
248331,1,6,197.808332,213,5
248332,10,5,310.503999,224,5
248333,226,1,20.94,226,3
248334,191,3,90.039998,222,3
248336,60,10,99.384999,201,5
248340,25,5,474.031999,227,4
248342,194,1,110.78,194,3
248343,227,1,25.59,227,3
248346,3,9,130.33111,225,5
248347,180,3,98.566666,210,3
248351,217,2,30.525,227,3
248353,215,1,103.62,215,3
248354,1,3,73.923333,203,5
248355,9,13,220.396153,224,5
248356,40,11,103.005454,227,5
248357,1,24,138.493749,227,1
248360,206,1,184.34,206,3
248361,164,2,345.524995,211,4
248363,185,1,155.41,185,3
248365,30,15,130.943999,220,1
248366,3,2,297.599998,91,2
248367,120,7,38.827142,211,3
248368,227,1,474.719998,227,4
248369,68,2,200.734999,171,5
248371,59,1,26.9,59,2
248373,160,5,134.603999,227,3
248375,202,3,26.713333,227,3
248379,227,1,395.76,227,3
248380,1,2,264.675,132,2
248381,16,4,41.947499,186,5
248382,109,1,480.829999,109,4
248383,171,4,176.052499,227,3
248384,104,5,141.085999,227,5
248386,186,6,80.053332,227,3
248388,114,5,85.083999,227,3
248390,213,1,765.119999,213,4
248391,28,6,277.149999,167,5
248394,203,3,79.426666,225,3
248395,115,5,190.651999,204,5
248396,215,2,67.32,222,3
248397,45,15,95.898666,225,1
248398,65,2,59.115,152,5
248404,4,10,230.378999,199,5
248406,67,12,194.043332,221,5
248407,227,1,387.839999,227,3
248408,45,11,80.935453999999993,225,5
248410,193,2,528.494992,224,4
248414,97,10,330.823999,223,5
248415,12,13,186.719999,219,5
248416,208,1,7.8,208,3
248419,56,4,149.924999,215,5
248421,8,11,40.179999,224,5
248422,89,2,274.454998,224,5
248423,173,4,241.212498,227,3
248424,77,2,133.275,91,2
248427,171,2,174.519999,227,3
248429,32,9,334.508887,227,5
248440,85,5,53.848,186,5
248443,215,2,48.355,227,3
248444,208,1,39.829999,208,3
248445,86,1,476.579998,86,4
248446,211,1,46.5,211,3
248448,45,2,381.649998,197,4
248453,143,3,60.3,214,3
248455,134,2,68.89,198,3
248456,101,6,189.164999,210,5
248457,218,1,31.19,218,3
248460,227,1,15.98,227,3
248461,126,3,184.779998,225,3
248463,104,4,349.972498,227,4
248464,169,3,41.98,197,3
248466,11,4,424.709999,208,4
248467,115,4,91.967499,217,3
248469,143,3,113.38,225,3
248471,184,3,132.389999,227,3
248472,19,25,74.109599,227,1
248473,206,2,138.704997,218,3
248475,8,10,101.813999,220,5
248476,33,4,187.162499,200,5
248477,2,3,154.96,201,5
248480,51,8,208.056249,227,5
248482,30,10,85.285999,105,2
248484,3,7,106.901428,89,2
248485,209,3,67.803333,227,3
248487,211,1,8.39,211,3
248488,5,27,35.632592,216,1
248489,101,4,160.464999,176,5
248490,220,3,88.653333,227,3
248491,225,1,44.95,225,3
248493,168,2,132.39,212,3
248494,129,2,89.625,227,3
248496,14,5,22.906,226,5
248497,191,1,71.8,191,3
248498,203,2,34.19,226,3
248500,3,9,105.842222,227,5
248502,2,14,185.281428,223,1
248503,137,3,351.703332,219,4
248504,91,3,197.539999,226,5
248505,225,1,505.839999,225,4
248509,21,6,112.453332,219,5
248510,54,5,50.81,203,5
248511,21,5,69.594,197,5
248515,204,4,46.267499,226,3
248518,161,1,200.49,161,3
248519,14,2,91.094999,139,2
248521,223,1,28.24,223,3
248523,198,1,23.48,198,3
248524,165,2,31.449998,176,3
248526,63,4,321.072499,211,5
248527,128,1,116.99,128,3
248529,212,1,37.24,212,3
248530,140,1,163.92,140,3
248534,15,6,236.534999,227,5
248536,32,2,115.614999,170,5
248537,2,12,39.217499,223,5
248538,226,1,3.38,226,3
248539,55,16,58.446875,214,1
248541,1,14,93.872142,200,1
248542,10,7,73.184285,225,5
248546,119,10,188.560999,226,5
248547,204,2,187.64,227,3
248552,112,2,195.909999,227,3
248553,129,2,363.205,185,4
248554,63,8,216.823749,226,5
248556,203,2,87.789999,224,3
248557,24,6,31.599999,165,5
248559,169,4,138.897499,226,3
248560,56,3,480.906666,116,4
248561,11,9,494.303333,208,4
248563,45,4,118.389999,223,5
248564,216,1,75.04,216,3
248565,129,4,155.017499,225,3
248566,148,1,155.79,148,3
248568,213,1,235.92,213,3
248569,34,2,284.614999,86,2
248570,213,3,200.826666,227,3
248572,220,1,183.1,220,3
248574,59,6,72.776666,206,5
248578,52,3,513.649998,227,4
248580,7,9,277.919999,220,5
248581,227,1,18.07,227,3
248584,227,1,1.69,227,3
248587,74,1,0.99,74,2
248615,213,3,32.076666,223,3
248616,22,16,125.996874,214,1
248617,162,2,7.02,226,3
248622,2,11,141.583636,220,5
248624,100,4,176.607499,224,5
248625,24,10,195.425999,213,5
248626,220,1,147.1,220,3
248628,23,14,206.945713,223,5
248629,206,1,683.869997,206,4
248631,216,1,139.47,216,3
248632,157,2,425.944997,204,4
248634,45,6,116.583332,191,5
248636,191,6,69.361666,226,3
248641,10,44,63.241363,227,1
248646,157,5,146.105999,220,3
248647,46,14,119.724285,227,5
248650,8,35,53.766285,224,1
248652,191,4,42.202499,222,3
248654,149,4,283.042499,222,3
248655,177,2,20.065,206,3
248656,213,1,27.11,213,3
248657,178,3,244.056665,219,3
248659,78,7,27.297142,222,5
248663,196,2,67.194999,226,3
248666,89,2,121.579998,220,5
248667,24,2,341.214999,224,5
248668,2,9,193.653333,225,5
248669,193,4,37.325,225,3
248672,23,14,140.929999,226,1
248673,116,3,546.963333,227,4
248676,2,35,139.287714,223,1
248678,58,1,28.9,58,2
248681,147,1,191.8,147,3
248682,37,8,236.371249,211,5
248683,143,2,56.47,226,3
248684,22,8,55.05875,210,5
248687,182,1,39.17,182,3
248688,62,3,69.683333,225,5
248689,199,5,170.022,220,3
248692,142,2,168.79,227,3
248693,225,1,286.27,225,3
248694,61,1,30.81,61,2
248697,185,6,65.628333,227,3
248698,3,13,84.075384,221,5
248699,91,5,406.173999,224,4
248701,225,1,74.1,225,3
248702,28,9,145.242222,224,5
248704,217,4,289.142498,227,3
248705,50,2,261.935,227,5
248708,15,2,183.699999,23,2
248709,224,2,83.89,227,3
248710,220,1,7.27,220,3
248711,1,1,73.08,1,2
248715,196,2,57.735,212,3
248716,38,26,75.82423,216,1
248717,153,1,69.48,153,3
248718,227,1,349.189999,227,3
248719,115,5,72.163999,225,3
248720,6,5,220.929999,217,5
248722,217,5,43.212,225,3
248723,226,1,49.58,226,3
248725,96,2,6.98,117,2
248728,95,1,531.15,95,4
248734,177,3,67.666666,226,3
248736,206,2,27.85,215,3
248738,122,3,36.439999,168,3
248740,2,2,80.25,35,2
248745,200,1,115.93,200,3
248747,29,4,32.37,211,5
248748,52,2,375.01,227,4
248749,30,11,28.921818,208,5
248750,7,4,261.022499,215,5
248751,227,1,0.89,227,3
248753,204,2,876.314997,208,4
248755,17,12,224.164999,191,5
248756,178,2,148.415,227,3
248759,25,3,504.413332,208,4
248760,109,2,75.3,134,2
248761,172,1,8.9,172,3
248763,192,2,246.709999,227,3
248767,45,9,175.382222,226,5
248770,212,1,319.179997,212,3
248771,212,1,21.98,212,3
248772,201,1,79.36,201,3
248778,3,32,86.775937,227,1
248779,5,10,85.261999,192,5
248780,15,6,36.209999,178,5
248786,191,2,32.09,224,3
248787,224,1,2.84,224,3
248789,106,2,290.699999,224,5
248790,169,2,406.98,216,4
248793,210,2,49.73,227,3
248794,80,9,174.976666,227,5
248795,206,4,52.5475,226,3
248796,169,1,263.729998,169,3
248798,129,3,94.546666,199,3
248799,15,9,77.236666,223,5
248800,203,2,345.485,206,3
248801,224,1,149.88,224,3
248804,14,19,185.010525,227,1
248807,9,10,100.602999,221,5
248808,224,1,37.22,224,3
248809,58,1,39.1,58,2
248811,215,1,481.699999,215,4
248815,217,1,288.099999,217,3
248816,213,1,179.88,213,3
248817,22,7,286.205713,225,5
248820,8,12,238.898332,208,5
248821,37,8,43.649999,227,5
248822,86,1,145.14,86,2
248824,17,6,164.649998,218,5
248826,210,3,87.203333,226,3
248827,144,9,63.931111,227,3
248828,227,1,84.22,227,3
248830,227,1,65.54,227,3
248831,219,1,7.08,219,3
248837,227,1,269.71,227,3
248838,213,1,49.48,213,3
248840,7,2,85.859999,17,2
248848,176,1,192.03,176,3
248850,225,1,152.959999,225,3
248852,176,6,105.041666,227,3
248855,224,1,27.53,224,3
248857,213,1,74.68,213,3
248860,197,1,177.219999,197,3
248861,192,2,399.299999,206,4
248862,28,8,126.133749,225,5
248864,53,9,42.76111,227,5
248866,10,8,178.863749,227,5
248867,122,2,448.774999,211,4
248869,17,12,374.497499,223,5
248870,29,14,130.005713,224,5
248871,191,2,436.834999,227,4
248874,183,7,115.928571,227,3
248875,143,1,5.5,143,3
248879,3,7,174.835714,178,5
248881,225,1,4.53,225,3
248884,118,2,535.739997,205,4
248886,97,1,34.68,97,2
248888,15,12,516.595832,222,4
248890,224,2,43.715,227,3
248891,24,2,11.555,204,5
248892,8,12,275.485832,225,5
248893,210,2,19.209999,220,3
248895,223,1,222.11,223,3
248896,152,4,51.7025,226,3
248898,1,18,182.250555,227,1
248904,227,1,137.63,227,3
248907,92,2,94.809999,99,2
248908,1,7,32.685714,196,5
248910,139,4,185.505,214,3
248913,95,3,141.766666,226,5
248918,226,1,17.94,226,3
248921,47,5,297.195998,169,5
248922,30,3,361.939999,210,5
248925,29,10,63.812998,221,5
248926,211,1,248.84,211,3
248928,162,1,295.16,162,3
248929,206,1,40.68,206,3
248930,167,2,81.99,224,3
248931,47,7,181.028571,208,5
248933,185,2,282.154999,217,3
248934,8,35,173.431427,226,1
248937,227,1,769.059998,227,4
248938,225,1,96.469999,225,3
248940,212,2,79.475,218,3
248941,3,1,505.649999,3,2
248942,225,1,121.91,225,3
248948,10,4,133.5675,226,5
248949,183,1,332.649998,183,3
248950,218,2,245.665,226,3
248953,219,1,73.86,219,3
248957,15,6,170.236666,223,5
248958,169,1,167.94,169,3
248960,208,2,199.385,221,3
248963,227,1,79.82,227,3
248967,7,9,232.415555,209,5
248969,227,1,53.26,227,3
248972,205,4,130.2675,226,3
248974,227,1,26.16,227,3
248977,134,10,45.073,223,5
248978,5,4,259.849999,145,5
248980,225,1,15.92,225,3
248981,45,2,203.744999,45,2
248982,219,1,154.929996,219,3
248987,5,45,115.384666,212,1
248989,127,2,75.36,150,3
248990,137,3,392.669999,219,4
248991,227,1,181.34,227,3
248992,22,5,36.608,191,5
248993,3,4,177.867498,227,5
248994,191,2,38.51,226,3
248995,32,2,656.409999,39,4
248997,45,5,40.468,217,5
248999,44,7,151.202856,216,5
249000,48,5,68.071999,227,5
249004,212,2,223.889999,227,3
249005,24,8,18.735,221,5
249006,207,1,125.61,207,3
249007,7,16,115.163124,226,1
249011,24,9,149.728888,227,5
249013,150,9,78.654444,227,3
249014,24,6,235.111666,218,5
249016,201,1,92.779996,201,3
249017,129,2,56.31,148,3
249018,143,5,82.374,227,3
249020,226,1,675.659999,226,4
249024,134,4,193.707498,224,3
249025,223,1,24.16,223,3
249027,187,1,128.139999,187,3
249028,10,9,104.605555,191,5
249029,7,6,385.708333,224,5
249030,227,1,484.879998,227,4
249031,163,2,87.109999,227,3
249040,137,1,26.59,137,3
249042,203,10,40.123,221,3
249043,166,4,118.004999,222,3
249044,80,3,62.18,224,5
249047,191,1,372.649999,191,4
249048,184,1,130.32,184,3
249049,220,2,155.735,227,3
249050,81,10,245.016999,194,5
249051,222,1,388.23,222,3
249052,32,7,280.111428,206,5
249054,23,10,211.598,181,5
249056,29,13,198.589998,212,5
249057,46,4,40.475,210,5
249058,104,1,735.34,104,4
249061,30,10,34.856999,199,5
249063,17,9,195.374443,197,5
249065,26,5,347.331999,214,5
249067,8,7,89.345714,208,5
249069,55,8,57.64,193,5
249071,8,9,124.863333,223,5
249072,8,4,208.784999,206,5
249075,1,3,112.48,114,2
249076,169,1,58.83,169,3
249078,175,3,54.293331,219,3
249079,119,4,109.89,215,3
249081,44,9,168.182222,161,5
249082,61,9,147.244444,219,5
249088,141,2,73.11,226,3
249089,211,1,5.88,211,3
249090,218,1,283.45,218,3
249093,2,8,107.03125,219,5
249098,227,1,34.61,227,3
249099,22,7,142.384285,210,5
249101,25,8,246.562499,210,5
249103,216,2,137.955,227,3
249104,24,5,409.887999,211,5
249105,15,2,104.759999,225,5
249107,19,6,119.86,218,5
249108,227,1,80.92,227,3
249110,114,2,185.765,211,3
249111,226,1,686.2,226,4
249112,67,9,211.533332,218,5
249114,93,5,349.835999,225,4
249116,113,1,329.52,113,4
249121,48,1,29.99,48,2
249124,49,6,82.684999,225,5
249126,2,13,103.96923,178,5
249127,199,1,104.469999,199,3
249128,227,1,179.84,227,3
249131,2,2,184.09,210,5
249133,37,9,117.089999,225,5
249135,59,5,385.045998,217,4
249136,129,2,17.23,200,3
249140,98,6,144.294999,226,5
249141,201,3,273.699999,226,3
249143,227,1,73.57,227,3
249146,125,2,73.585,193,3
249150,3,17,296.835293,118,1
249155,12,11,254.489999,226,5
249157,216,1,923.209998,216,4
249160,2,22,90.813636,200,1
249161,225,1,101.63,225,3
249163,166,4,35.915,221,3
249164,42,10,77.092,219,5
